Gene stable ID	Transcript stable ID	Gene stable ID	Transcript stable ID
AT1G61860	AT1G61860.1	Os09g0572600	Os09t0572600-01
AT3G45650	AT3G45650.1	Os05g0338900	Os05t0338900-00
AT3G45650	AT3G45650.2	Os05g0338900	Os05t0338900-00
AT3G01435	AT3G01435.2	Os02g0189100	Os02t0189100-01
AT3G01435	AT3G01435.4	Os02g0189100	Os02t0189100-01
AT3G01435	AT3G01435.1	Os02g0189100	Os02t0189100-01
AT3G01435	AT3G01435.3	Os02g0189100	Os02t0189100-01
AT1G23980	AT1G23980.1	Os02g0743100	Os02t0743100-00
AT5G50210	AT5G50210.1	Os12g0290150	Os12t0290150-00
AT5G10180	AT5G10180.1	Os03g0195300	Os03t0195300-01
AT5G20980	AT5G20980.2	Os12g0624000	Os12t0624000-01
AT5G20980	AT5G20980.2	Os12g0624000	Os12t0624000-02
AT5G20980	AT5G20980.1	Os12g0624000	Os12t0624000-01
AT5G20980	AT5G20980.1	Os12g0624000	Os12t0624000-02
AT3G45660	AT3G45660.3	Os05g0338900	Os05t0338900-00
AT3G45660	AT3G45660.2	Os05g0338900	Os05t0338900-00
AT3G45660	AT3G45660.1	Os05g0338900	Os05t0338900-00
AT5G28690	AT5G28690.1	Os04g0282200	Os04t0282200-01
AT5G28690	AT5G28690.3	Os04g0282200	Os04t0282200-01
AT5G28690	AT5G28690.2	Os04g0282200	Os04t0282200-01
AT3G45700	AT3G45700.1	Os05g0338900	Os05t0338900-00
AT3G58620	AT3G58620.1	Os01g0218200	Os01t0218200-00
AT3G58620	AT3G58620.2	Os01g0218200	Os01t0218200-00
AT5G15840	AT5G15840.1	Os09g0240200	Os09t0240200-01
AT5G15840	AT5G15840.2	Os09g0240200	Os09t0240200-01
AT4G20270	AT4G20270.1	Os05g0595800	Os05t0595800-00
AT1G29430	AT1G29430.1	Os08g0550700	Os08t0550700-00
AT3G14870	AT3G14870.3	Os01g0203800	Os01t0203800-01
AT3G14870	AT3G14870.3	Os01g0203800	Os01t0203800-02
AT3G14870	AT3G14870.2	Os01g0203800	Os01t0203800-01
AT3G14870	AT3G14870.2	Os01g0203800	Os01t0203800-02
AT3G14870	AT3G14870.5	Os01g0203800	Os01t0203800-01
AT3G14870	AT3G14870.5	Os01g0203800	Os01t0203800-02
AT3G14870	AT3G14870.4	Os01g0203800	Os01t0203800-01
AT3G14870	AT3G14870.4	Os01g0203800	Os01t0203800-02
AT3G14870	AT3G14870.1	Os01g0203800	Os01t0203800-01
AT3G14870	AT3G14870.1	Os01g0203800	Os01t0203800-02
AT5G18660	AT5G18660.1	Os03g0351200	Os03t0351200-00
AT2G27580	AT2G27580.2	Os07g0169100	Os07t0169100-00
AT2G27580	AT2G27580.1	Os07g0169100	Os07t0169100-00
AT4G15850	AT4G15850.1	Os02g0795900	Os02t0795900-01
AT4G28620	AT4G28620.1	Os06g0128300	Os06t0128300-01
AT4G28620	AT4G28620.1	Os06g0128300	Os06t0128300-03
AT4G28620	AT4G28620.1	Os06g0128300	Os06t0128300-02
AT5G20080	AT5G20080.1	Os01g0174300	Os01t0174300-01
AT5G20080	AT5G20080.1	Os01g0174300	Os01t0174300-02
AT1G29510	AT1G29510.1	Os08g0550700	Os08t0550700-00
AT3G02070	AT3G02070.1	Os04g0402300	Os04t0402300-00
AT3G02070	AT3G02070.2	Os04g0402300	Os04t0402300-00
AT1G68010	AT1G68010.3	Os02g0101500	Os02t0101500-02
AT1G68010	AT1G68010.3	Os02g0101500	Os02t0101500-01
AT1G68010	AT1G68010.2	Os02g0101500	Os02t0101500-02
AT1G68010	AT1G68010.2	Os02g0101500	Os02t0101500-01
AT1G68010	AT1G68010.1	Os02g0101500	Os02t0101500-02
AT1G68010	AT1G68010.1	Os02g0101500	Os02t0101500-01
AT3G53880	AT3G53880.2	Os01g0847600	Os01t0847600-01
AT3G53880	AT3G53880.1	Os01g0847600	Os01t0847600-01
AT1G24470	AT1G24470.1	Os06g0299100	Os06t0299100-01
AT1G71460	AT1G71460.1	Os11g0680200	Os11t0680200-00
AT1G72125	AT1G72125.1	Os08g0527700	Os08t0527700-00
AT1G05700	AT1G05700.1	Os09g0351700	Os09t0351700-00
AT1G05700	AT1G05700.2	Os09g0351700	Os09t0351700-00
AT2G36270	AT2G36270.2	Os01g0859300	Os01t0859300-01
AT2G36270	AT2G36270.2	Os01g0859300	Os01t0859300-02
AT2G36270	AT2G36270.1	Os01g0859300	Os01t0859300-01
AT2G36270	AT2G36270.1	Os01g0859300	Os01t0859300-02
AT2G36270	AT2G36270.3	Os01g0859300	Os01t0859300-01
AT2G36270	AT2G36270.3	Os01g0859300	Os01t0859300-02
AT1G60060	AT1G60060.1	Os02g0742700	Os02t0742700-00
AT1G60060	AT1G60060.2	Os02g0742700	Os02t0742700-00
AT5G56320	AT5G56320.3	Os03g0377100	Os03t0377100-01
AT5G56320	AT5G56320.1	Os03g0377100	Os03t0377100-01
AT5G56320	AT5G56320.2	Os03g0377100	Os03t0377100-01
AT4G29730	AT4G29730.1	Os01g0710000	Os01t0710000-01
AT4G29730	AT4G29730.2	Os01g0710000	Os01t0710000-01
AT4G29730	AT4G29730.3	Os01g0710000	Os01t0710000-01
AT1G60590	AT1G60590.1	Os01g0637500	Os01t0637500-00
AT2G25490	AT2G25490.1	Os02g0200900	Os02t0200900-04
AT2G25490	AT2G25490.1	Os02g0200900	Os02t0200900-02
AT2G25490	AT2G25490.1	Os02g0200900	Os02t0200900-03
AT2G25490	AT2G25490.1	Os02g0200900	Os02t0200900-01
AT1G77990	AT1G77990.1	Os03g0195300	Os03t0195300-01
AT5G40250	AT5G40250.1	Os02g0743100	Os02t0743100-00
AT2G42580	AT2G42580.1	Os01g0218200	Os01t0218200-00
AT5G11550	AT5G11550.1	Os05g0559350	Os05t0559350-00
AT1G23935	AT1G23935.2	Os06g0167100	Os06t0167100-01
AT1G23935	AT1G23935.1	Os06g0167100	Os06t0167100-01
AT1G23935	AT1G23935.3	Os06g0167100	Os06t0167100-01
AT1G53300	AT1G53300.1	Os01g0218200	Os01t0218200-00
AT3G28030	AT3G28030.3	Os03g0205400	Os03t0205400-00
AT3G28030	AT3G28030.2	Os03g0205400	Os03t0205400-00
AT3G28030	AT3G28030.1	Os03g0205400	Os03t0205400-00
AT3G28030	AT3G28030.4	Os03g0205400	Os03t0205400-00
AT3G03780	AT3G03780.1	Os12g0624000	Os12t0624000-01
AT3G03780	AT3G03780.1	Os12g0624000	Os12t0624000-02
AT3G03780	AT3G03780.3	Os12g0624000	Os12t0624000-01
AT3G03780	AT3G03780.3	Os12g0624000	Os12t0624000-02
AT3G03780	AT3G03780.2	Os12g0624000	Os12t0624000-01
AT3G03780	AT3G03780.2	Os12g0624000	Os12t0624000-02
AT5G24430	AT5G24430.1	Os06g0714200	Os06t0714200-01
AT2G36320	AT2G36320.1	Os07g0169100	Os07t0169100-00
AT1G12610	AT1G12610.1	Os02g0677300	Os02t0677300-02
AT3G10900	AT3G10900.1	Os01g0663300	Os01t0663300-01
AT2G47300	AT2G47300.2	Os11g0677500	Os11t0677500-00
AT2G47300	AT2G47300.4	Os11g0677500	Os11t0677500-00
AT2G47300	AT2G47300.3	Os11g0677500	Os11t0677500-00
AT1G71100	AT1G71100.1	Os04g0306400	Os04t0306400-01
AT1G22550	AT1G22550.1	Os08g0527700	Os08t0527700-00
AT3G45960	AT3G45960.2	Os07g0475400	Os07t0475400-01
AT3G45960	AT3G45960.1	Os07g0475400	Os07t0475400-01
AT5G27780	AT5G27780.1	Os08g0550700	Os08t0550700-00
AT1G80350	AT1G80350.1	Os01g0683100	Os01t0683100-01
AT1G80350	AT1G80350.1	Os01g0683100	Os01t0683100-02
AT2G33600	AT2G33600.1	Os06g0623300	Os06t0623300-01
AT1G07500	AT1G07500.1	Os03g0822400	Os03t0822400-01
AT5G56140	AT5G56140.1	Os02g0722700	Os02t0722700-01
AT1G09080	AT1G09080.2	Os03g0710500	Os03t0710500-00
AT1G09080	AT1G09080.1	Os03g0710500	Os03t0710500-00
AT1G56120	AT1G56120.2	Os04g0616600	Os04t0616600-01
AT1G56120	AT1G56120.2	Os08g0203201	Os08t0203201-00
AT1G56120	AT1G56120.1	Os04g0616600	Os04t0616600-01
AT1G56120	AT1G56120.1	Os08g0203201	Os08t0203201-00
AT1G56120	AT1G56120.3	Os04g0616600	Os04t0616600-01
AT1G56120	AT1G56120.3	Os08g0203201	Os08t0203201-00
AT4G16750	AT4G16750.1	Os04g0550200	Os04t0550200-01
AT4G25730	AT4G25730.1	Os05g0567400	Os05t0567400-01
AT3G43190	AT3G43190.1	Os06g0194900	Os06t0194900-03
AT3G43190	AT3G43190.1	Os06g0194900	Os06t0194900-01
AT3G43190	AT3G43190.1	Os06g0194900	Os06t0194900-04
AT3G43190	AT3G43190.1	Os06g0194900	Os06t0194900-02
AT3G43190	AT3G43190.2	Os06g0194900	Os06t0194900-03
AT3G43190	AT3G43190.2	Os06g0194900	Os06t0194900-01
AT3G43190	AT3G43190.2	Os06g0194900	Os06t0194900-04
AT3G43190	AT3G43190.2	Os06g0194900	Os06t0194900-02
AT4G37490	AT4G37490.1	Os01g0281200	Os01t0281200-01
AT1G07750	AT1G07750.1	Os01g0976200	Os01t0976200-01
AT1G29440	AT1G29440.1	Os08g0550700	Os08t0550700-00
AT2G18470	AT2G18470.2	Os07g0137800	Os07t0137800-00
AT2G18470	AT2G18470.3	Os07g0137800	Os07t0137800-00
AT2G18470	AT2G18470.1	Os07g0137800	Os07t0137800-00
AT2G18470	AT2G18470.4	Os07g0137800	Os07t0137800-00
AT3G30540	AT3G30540.1	Os01g0663300	Os01t0663300-01
AT3G60810	AT3G60810.2	Os03g0858700	Os03t0858700-01
AT3G60810	AT3G60810.1	Os03g0858700	Os03t0858700-01
AT1G77740	AT1G77740.1	Os03g0705300	Os03t0705300-02
AT1G77740	AT1G77740.1	Os03g0705300	Os03t0705300-01
AT1G77740	AT1G77740.2	Os03g0705300	Os03t0705300-02
AT1G77740	AT1G77740.2	Os03g0705300	Os03t0705300-01
AT5G23220	AT5G23220.1	Os04g0525800	Os04t0525800-00
AT4G17940	AT4G17940.1	Os10g0576600	Os10t0576600-02
AT4G17940	AT4G17940.1	Os10g0576600	Os10t0576600-01
AT2G27210	AT2G27210.2	Os12g0617900	Os12t0617900-03
AT2G27210	AT2G27210.2	Os12g0617900	Os12t0617900-01
AT2G27210	AT2G27210.2	Os12g0617900	Os12t0617900-02
AT2G27210	AT2G27210.1	Os12g0617900	Os12t0617900-03
AT2G27210	AT2G27210.1	Os12g0617900	Os12t0617900-01
AT2G27210	AT2G27210.1	Os12g0617900	Os12t0617900-02
AT2G03090	AT2G03090.1	Os03g0377100	Os03t0377100-01
AT2G32020	AT2G32020.1	Os03g0664800	Os03t0664800-01
AT5G35530	AT5G35530.1	Os03g0577000	Os03t0577000-01
AT5G51020	AT5G51020.1	Os11g0524300	Os11t0524300-01
AT3G52800	AT3G52800.2	Os07g0169100	Os07t0169100-00
AT3G52800	AT3G52800.1	Os07g0169100	Os07t0169100-00
AT1G11545	AT1G11545.1	Os07g0529700	Os07t0529700-01
AT1G11545	AT1G11545.1	Os07g0529700	Os07t0529700-02
AT3G11520	AT3G11520.1	Os01g0281200	Os01t0281200-01
AT3G11520	AT3G11520.2	Os01g0281200	Os01t0281200-01
AT2G34860	AT2G34860.2	Os08g0463900	Os08t0463900-01
AT2G34860	AT2G34860.1	Os08g0463900	Os08t0463900-01
AT1G05100	AT1G05100.1	Os05g0545300	Os05t0545300-01
AT2G33590	AT2G33590.1	Os06g0623300	Os06t0623300-01
AT4G14970	AT4G14970.4	Os07g0154400	Os07t0154400-01
AT4G14970	AT4G14970.1	Os07g0154400	Os07t0154400-01
AT4G14970	AT4G14970.2	Os07g0154400	Os07t0154400-01
AT4G14970	AT4G14970.6	Os07g0154400	Os07t0154400-01
AT4G14970	AT4G14970.5	Os07g0154400	Os07t0154400-01
AT4G14970	AT4G14970.3	Os07g0154400	Os07t0154400-01
AT1G53380	AT1G53380.5	Os01g0203800	Os01t0203800-01
AT1G53380	AT1G53380.5	Os01g0203800	Os01t0203800-02
AT1G53380	AT1G53380.3	Os01g0203800	Os01t0203800-01
AT1G53380	AT1G53380.3	Os01g0203800	Os01t0203800-02
AT1G53380	AT1G53380.1	Os01g0203800	Os01t0203800-01
AT1G53380	AT1G53380.1	Os01g0203800	Os01t0203800-02
AT1G53380	AT1G53380.4	Os01g0203800	Os01t0203800-01
AT1G53380	AT1G53380.4	Os01g0203800	Os01t0203800-02
AT1G53380	AT1G53380.2	Os01g0203800	Os01t0203800-01
AT1G53380	AT1G53380.2	Os01g0203800	Os01t0203800-02
AT4G36050	AT4G36050.1	Os09g0536000	Os09t0536000-01
AT4G36050	AT4G36050.4	Os09g0536000	Os09t0536000-01
AT4G36050	AT4G36050.5	Os09g0536000	Os09t0536000-01
AT4G36050	AT4G36050.2	Os09g0536000	Os09t0536000-01
AT4G36050	AT4G36050.3	Os09g0536000	Os09t0536000-01
AT1G60070	AT1G60070.1	Os06g0167100	Os06t0167100-01
AT1G60070	AT1G60070.2	Os06g0167100	Os06t0167100-01
AT5G27910	AT5G27910.1	Os05g0304800	Os05t0304800-01
AT3G45970	AT3G45970.2	Os07g0475400	Os07t0475400-01
AT3G45970	AT3G45970.1	Os07g0475400	Os07t0475400-01
AT1G72120	AT1G72120.1	Os08g0527700	Os08t0527700-00
AT1G22570	AT1G22570.1	Os08g0527700	Os08t0527700-00
AT1G22570	AT1G22570.2	Os08g0527700	Os08t0527700-00
AT4G03410	AT4G03410.2	Os09g0315000	Os09t0315000-01
AT4G03410	AT4G03410.1	Os09g0315000	Os09t0315000-01
AT3G49370	AT3G49370.1	Os06g0714200	Os06t0714200-01
AT3G52210	AT3G52210.2	Os02g0780600	Os02t0780600-01
AT3G52210	AT3G52210.2	Os02g0780600	Os02t0780600-02
AT3G52210	AT3G52210.3	Os02g0780600	Os02t0780600-01
AT3G52210	AT3G52210.3	Os02g0780600	Os02t0780600-02
AT3G52210	AT3G52210.1	Os02g0780600	Os02t0780600-01
AT3G52210	AT3G52210.1	Os02g0780600	Os02t0780600-02
AT4G37080	AT4G37080.4	Os08g0476000	Os08t0476000-01
AT4G37080	AT4G37080.3	Os08g0476000	Os08t0476000-01
AT4G37080	AT4G37080.1	Os08g0476000	Os08t0476000-01
AT4G37080	AT4G37080.2	Os08g0476000	Os08t0476000-01
AT5G17920	AT5G17920.1	Os12g0624000	Os12t0624000-01
AT5G17920	AT5G17920.1	Os12g0624000	Os12t0624000-02
AT5G17920	AT5G17920.2	Os12g0624000	Os12t0624000-01
AT5G17920	AT5G17920.2	Os12g0624000	Os12t0624000-02
AT1G33410	AT1G33410.2	Os02g0142500	Os02t0142500-00
AT1G33410	AT1G33410.1	Os02g0142500	Os02t0142500-00
AT4G30170	AT4G30170.1	Os04g0656800	Os04t0656800-01
AT3G53870	AT3G53870.1	Os03g0577000	Os03t0577000-01
AT1G29300	AT1G29300.1	Os01g0203800	Os01t0203800-01
AT1G29300	AT1G29300.1	Os01g0203800	Os01t0203800-02
AT2G34190	AT2G34190.1	Os01g0759900	Os01t0759900-01
AT3G45710	AT3G45710.1	Os05g0338900	Os05t0338900-00
AT5G42690	AT5G42690.3	Os08g0476000	Os08t0476000-01
AT5G42690	AT5G42690.5	Os08g0476000	Os08t0476000-01
AT5G42690	AT5G42690.1	Os08g0476000	Os08t0476000-01
AT5G42690	AT5G42690.2	Os08g0476000	Os08t0476000-01
AT5G42690	AT5G42690.4	Os08g0476000	Os08t0476000-01
AT2G26760	AT2G26760.1	Os01g0281200	Os01t0281200-01
AT1G63030	AT1G63030.2	Os02g0677300	Os02t0677300-02
AT1G63030	AT1G63030.1	Os02g0677300	Os02t0677300-02
AT1G72820	AT1G72820.1	Os10g0397800	Os10t0397800-00
AT1G72820	AT1G72820.2	Os10g0397800	Os10t0397800-00
AT3G04700	AT3G04700.1	Os04g0282200	Os04t0282200-01
AT5G43910	AT5G43910.2	Os08g0566400	Os08t0566400-01
AT5G43910	AT5G43910.2	Os08g0566400	Os08t0566400-02
AT5G43910	AT5G43910.5	Os08g0566400	Os08t0566400-01
AT5G43910	AT5G43910.5	Os08g0566400	Os08t0566400-02
AT5G43910	AT5G43910.4	Os08g0566400	Os08t0566400-01
AT5G43910	AT5G43910.4	Os08g0566400	Os08t0566400-02
AT5G43910	AT5G43910.1	Os08g0566400	Os08t0566400-01
AT5G43910	AT5G43910.1	Os08g0566400	Os08t0566400-02
AT5G43910	AT5G43910.3	Os08g0566400	Os08t0566400-01
AT5G43910	AT5G43910.3	Os08g0566400	Os08t0566400-02
AT1G11740	AT1G11740.1	Os07g0512100	Os07t0512100-01
AT1G47570	AT1G47570.3	Os11g0175500	Os11t0175500-02
AT1G47570	AT1G47570.3	Os11g0175500	Os11t0175500-01
AT1G47570	AT1G47570.1	Os11g0175500	Os11t0175500-02
AT1G47570	AT1G47570.1	Os11g0175500	Os11t0175500-01
AT1G47570	AT1G47570.2	Os11g0175500	Os11t0175500-02
AT1G47570	AT1G47570.2	Os11g0175500	Os11t0175500-01
AT2G26210	AT2G26210.4	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.4	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.6	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.6	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.3	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.3	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.2	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.2	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.5	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.5	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.7	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.7	Os07g0618600	Os07t0618600-01
AT2G26210	AT2G26210.1	Os07g0618600	Os07t0618600-02
AT2G26210	AT2G26210.1	Os07g0618600	Os07t0618600-01
AT3G21350	AT3G21350.2	Os06g0217500	Os06t0217500-01
AT3G21350	AT3G21350.1	Os06g0217500	Os06t0217500-01
AT1G64900	AT1G64900.1	Os10g0515900	Os10t0515900-01
AT3G28540	AT3G28540.1	Os07g0192700	Os07t0192700-01
AT3G28540	AT3G28540.1	Os12g0471100	Os12t0471100-01
AT3G28540	AT3G28540.2	Os07g0192700	Os07t0192700-01
AT3G28540	AT3G28540.2	Os12g0471100	Os12t0471100-01
AT3G56140	AT3G56140.3	Os01g0826900	Os01t0826900-01
AT3G56140	AT3G56140.2	Os01g0826900	Os01t0826900-01
AT3G56140	AT3G56140.1	Os01g0826900	Os01t0826900-01
AT2G43420	AT2G43420.1	Os09g0516500	Os09t0516500-00
AT3G43240	AT3G43240.1	Os09g0434100	Os09t0434100-01
AT2G18940	AT2G18940.1	Os05g0275000	Os05t0275000-01
AT3G02690	AT3G02690.1	Os10g0493900	Os10t0493900-01
AT1G17910	AT1G17910.1	Os09g0471400	Os09t0471400-01
AT1G18970	AT1G18970.1	Os03g0694000	Os03t0694000-01
AT1G01830	AT1G01830.1	Os03g0116900	Os03t0116900-01
AT1G01830	AT1G01830.1	Os03g0116900	Os03t0116900-02
AT1G01830	AT1G01830.3	Os03g0116900	Os03t0116900-01
AT1G01830	AT1G01830.3	Os03g0116900	Os03t0116900-02
AT1G01830	AT1G01830.2	Os03g0116900	Os03t0116900-01
AT1G01830	AT1G01830.2	Os03g0116900	Os03t0116900-02
AT1G16150	AT1G16150.1	Os09g0471400	Os09t0471400-01
AT3G20310	AT3G20310.1	Os06g0691100	Os06t0691100-00
AT3G42790	AT3G42790.1	Os07g0608400	Os07t0608400-01
AT2G18620	AT2G18620.1	Os07g0580900	Os07t0580900-01
AT2G18620	AT2G18620.1	Os07g0580900	Os07t0580900-02
AT2G22960	AT2G22960.1	Os11g0430600	Os11t0430600-00
AT2G47110	AT2G47110.2	Os05g0160200	Os05t0160200-01
AT2G47110	AT2G47110.1	Os05g0160200	Os05t0160200-01
AT1G23870	AT1G23870.1	Os05g0153500	Os05t0153500-00
AT2G30980	AT2G30980.1	Os02g0236200	Os02t0236200-01
AT1G78310	AT1G78310.1	Os03g0190000	Os03t0190000-01
AT2G05920	AT2G05920.1	Os10g0394200	Os10t0394200-01
AT3G19640	AT3G19640.1	Os01g0869200	Os01t0869200-01
AT1G53110	AT1G53110.1	Os09g0346400	Os09t0346400-01
AT1G53110	AT1G53110.1	Os09g0346400	Os09t0346400-02
AT2G46950	AT2G46950.2	Os03g0371300	Os03t0371300-00
AT2G46950	AT2G46950.1	Os03g0371300	Os03t0371300-00
AT1G57750	AT1G57750.2	Os08g0264700	Os08t0264700-00
AT1G57750	AT1G57750.1	Os08g0264700	Os08t0264700-00
AT1G71060	AT1G71060.1	Os01g0505500	Os01t0505500-00
AT2G29050	AT2G29050.1	Os01g0147300	Os01t0147300-01
AT2G29050	AT2G29050.2	Os01g0147300	Os01t0147300-01
AT3G01770	AT3G01770.2	Os02g0601800	Os02t0601800-01
AT3G01770	AT3G01770.2	Os02g0601800	Os02t0601800-04
AT3G01770	AT3G01770.2	Os02g0601800	Os02t0601800-03
AT3G01770	AT3G01770.2	Os02g0601800	Os02t0601800-02
AT3G01770	AT3G01770.1	Os02g0601800	Os02t0601800-01
AT3G01770	AT3G01770.1	Os02g0601800	Os02t0601800-04
AT3G01770	AT3G01770.1	Os02g0601800	Os02t0601800-03
AT3G01770	AT3G01770.1	Os02g0601800	Os02t0601800-02
AT2G43750	AT2G43750.1	Os01g0978100	Os01t0978100-03
AT2G43750	AT2G43750.1	Os01g0978100	Os01t0978100-01
AT2G43750	AT2G43750.1	Os01g0978100	Os01t0978100-02
AT2G43750	AT2G43750.2	Os01g0978100	Os01t0978100-03
AT2G43750	AT2G43750.2	Os01g0978100	Os01t0978100-01
AT2G43750	AT2G43750.2	Os01g0978100	Os01t0978100-02
AT3G04850	AT3G04850.1	Os12g0605300	Os12t0605300-01
AT1G51140	AT1G51140.1	Os08g0506700	Os08t0506700-01
AT3G54780	AT3G54780.4	Os02g0806700	Os02t0806700-01
AT3G54780	AT3G54780.4	Os02g0619600	Os02t0619600-01
AT3G54780	AT3G54780.1	Os02g0806700	Os02t0806700-01
AT3G54780	AT3G54780.1	Os02g0619600	Os02t0619600-01
AT3G54780	AT3G54780.5	Os02g0806700	Os02t0806700-01
AT3G54780	AT3G54780.5	Os02g0619600	Os02t0619600-01
AT3G54780	AT3G54780.2	Os02g0806700	Os02t0806700-01
AT3G54780	AT3G54780.2	Os02g0619600	Os02t0619600-01
AT3G54780	AT3G54780.3	Os02g0806700	Os02t0806700-01
AT3G54780	AT3G54780.3	Os02g0619600	Os02t0619600-01
AT3G13550	AT3G13550.1	Os07g0577400	Os07t0577400-01
AT3G13550	AT3G13550.2	Os07g0577400	Os07t0577400-01
AT1G04250	AT1G04250.1	Os03g0742900	Os03t0742900-01
AT1G04250	AT1G04250.1	Os03g0742900	Os03t0742900-03
AT1G16120	AT1G16120.1	Os09g0471400	Os09t0471400-01
AT3G22990	AT3G22990.1	Os07g0609766	Os07t0609766-00
AT3G06830	AT3G06830.1	Os07g0691100	Os07t0691100-01
AT1G48510	AT1G48510.1	Os03g0200700	Os03t0200700-02
AT1G48510	AT1G48510.1	Os03g0200700	Os03t0200700-01
AT1G48510	AT1G48510.4	Os03g0200700	Os03t0200700-02
AT1G48510	AT1G48510.4	Os03g0200700	Os03t0200700-01
AT1G48510	AT1G48510.2	Os03g0200700	Os03t0200700-02
AT1G48510	AT1G48510.2	Os03g0200700	Os03t0200700-01
AT1G48510	AT1G48510.3	Os03g0200700	Os03t0200700-02
AT1G48510	AT1G48510.3	Os03g0200700	Os03t0200700-01
AT3G12120	AT3G12120.1	Os07g0416900	Os07t0416900-01
AT3G12120	AT3G12120.2	Os07g0416900	Os07t0416900-01
AT2G29020	AT2G29020.1	Os05g0110600	Os05t0110600-01
AT1G09800	AT1G09800.2	Os12g0194800	Os12t0194800-02
AT1G09800	AT1G09800.2	Os12g0194800	Os12t0194800-01
AT1G09800	AT1G09800.1	Os12g0194800	Os12t0194800-02
AT1G09800	AT1G09800.1	Os12g0194800	Os12t0194800-01
AT2G40740	AT2G40740.2	Os05g0321900	Os05t0321900-01
AT2G40740	AT2G40740.3	Os05g0321900	Os05t0321900-01
AT2G40740	AT2G40740.1	Os05g0321900	Os05t0321900-01
AT1G27980	AT1G27980.1	Os01g0100900	Os01t0100900-01
AT2G40370	AT2G40370.1	Os11g0108650	Os11t0108650-00
AT2G40370	AT2G40370.1	Os11g0108700	Os11t0108700-00
AT3G23510	AT3G23510.1	Os07g0474600	Os07t0474600-01
AT1G24240	AT1G24240.1	Os02g0205000	Os02t0205000-01
AT1G24240	AT1G24240.2	Os02g0205000	Os02t0205000-01
AT3G05610	AT3G05610.1	Os07g0691100	Os07t0691100-01
AT2G38560	AT2G38560.1	Os07g0229700	Os07t0229700-01
AT1G55850	AT1G55850.1	Os09g0478100	Os09t0478100-01
AT1G55850	AT1G55850.1	Os09g0478100	Os09t0478100-02
AT1G55850	AT1G55850.1	Os09g0478100	Os09t0478100-03
AT2G30380	AT2G30380.1	Os01g0823700	Os01t0823700-01
AT1G73850	AT1G73850.1	Os01g0129500	Os01t0129500-02
AT1G73850	AT1G73850.2	Os01g0129500	Os01t0129500-02
AT3G56510	AT3G56510.4	Os07g0662600	Os07t0662600-01
AT3G56510	AT3G56510.1	Os07g0662600	Os07t0662600-01
AT3G56510	AT3G56510.3	Os07g0662600	Os07t0662600-01
AT3G56510	AT3G56510.5	Os07g0662600	Os07t0662600-01
AT3G56510	AT3G56510.2	Os07g0662600	Os07t0662600-01
AT3G55380	AT3G55380.1	Os01g0839700	Os01t0839700-01
AT3G55380	AT3G55380.1	Os01g0839700	Os01t0839700-02
AT3G55380	AT3G55380.1	Os01g0839700	Os01t0839700-03
AT3G55380	AT3G55380.2	Os01g0839700	Os01t0839700-01
AT3G55380	AT3G55380.2	Os01g0839700	Os01t0839700-02
AT3G55380	AT3G55380.2	Os01g0839700	Os01t0839700-03
AT3G10530	AT3G10530.1	Os01g0183100	Os01t0183100-01
AT3G42180	AT3G42180.5	Os06g0680900	Os06t0680900-01
AT3G42180	AT3G42180.5	Os06g0680900	Os06t0680900-02
AT3G42180	AT3G42180.3	Os06g0680900	Os06t0680900-01
AT3G42180	AT3G42180.3	Os06g0680900	Os06t0680900-02
AT3G42180	AT3G42180.4	Os06g0680900	Os06t0680900-01
AT3G42180	AT3G42180.4	Os06g0680900	Os06t0680900-02
AT3G42180	AT3G42180.1	Os06g0680900	Os06t0680900-01
AT3G42180	AT3G42180.1	Os06g0680900	Os06t0680900-02
AT3G32330	AT3G32330.1	Os07g0434500	Os07t0434500-01
AT3G32330	AT3G32330.1	Os08g0289400	Os08t0289400-00
AT1G32980	AT1G32980.1	Os04g0127100	Os04t0127100-01
AT1G32980	AT1G32980.1	Os01g0795100	Os01t0795100-00
AT1G14140	AT1G14140.1	Os04g0449000	Os04t0449000-01
AT1G14140	AT1G14140.1	Os04g0449000	Os04t0449000-02
AT2G27190	AT2G27190.1	Os01g0776600	Os01t0776600-02
AT2G27190	AT2G27190.1	Os01g0776600	Os01t0776600-01
AT2G27190	AT2G27190.1	Os01g0776600	Os01t0776600-03
AT1G19550	AT1G19550.1	Os05g0116100	Os05t0116100-01
AT1G72500	AT1G72500.1	Os03g0407000	Os03t0407000-01
AT1G72500	AT1G72500.2	Os03g0407000	Os03t0407000-01
AT1G72500	AT1G72500.3	Os03g0407000	Os03t0407000-01
AT1G60470	AT1G60470.1	Os03g0316200	Os03t0316200-01
